蹇,险境求通 见难不退
蹇,艰难险阻 谨慎应对
蹇,逆中求进 艰难行道
蹇,艰难行进 险中求通
蹇,逆境求通 困难重重
家人,和谐共处 家道兴旺
家人,和谐共处 家和万事兴
家人,和谐共处 家庭和睦
家人,和谐共处 家庭美满
家人,和谐共生 家道兴旺
家人,和谐共处 治家之道
家人,和谐家庭 修身齐家
家人,和谐共处 家道昌盛
家人,和谐家庭 家道兴旺
家人,家庭和谐 亲情维护
家人,和谐家庭 亲情维系
家人,和睦家庭 修身齐家
家人,和谐共处 家道兴隆
家人,和睦相处 家道昌盛
家人,和谐家庭 团结一致
家人,家庭和乐 守正则吉
家人,和谐家庭 亲情至上
家人,和谐共处 家族兴旺
家人,和睦共处 家道昌盛
既济,和谐共处 相辅相成
既济,功成名就 和谐有序
既济,亨通但须防患未然
既济,成功在望 持盈保泰
既济,和谐完成 事成圆满
既济,事成享受 防微杜渐
既济,和谐完成 成功在望
既济,功成名就 守成之道
既济,事成之终 和谐统一
既济,完成使命 达终成始
既济,功成事遂 保持谨慎
既济,功成名就 安守已得
既济,功成事遂 保持节制
既济,功成事遂 和谐稳定
既济,功成名就 安守成规
既济,和谐完成 功成名就
既济,和谐平衡 事成圆满
既济,完成使命 保持平衡
既济,完成使命 达成目标
既济,功成名就 安守其成
既济,完成使命 达成和谐
既济,和谐共成 功成名就
既济,完成使命 功成名就
既济,和谐完成 功成身退
既济,完成事务 获得成功
既济,功成事遂 守成保泰
既济,完成之事 和谐共处
既济,功成名就 和谐共处
既济,功成事遂 防微杜渐
既济,完成使命 保持和谐
涣,风水流转 散而复聚
涣,顺应变化 转化困境
涣,疏通散滞 转危为安
涣,散而不乱 有序疏散
涣,散而复聚 转危为安
涣,风水流转 散而聚之
涣,风水之变 转危为安
涣,风水流转 散而后聚
涣,散而不乱 治之以德
涣,风水流转 散而不乱
涣,散而不乱 顺以保和
涣,散而不乱 治之以文
涣,散而不乱 顺乎天意
涣,风水之变 散而复聚
涣,顺应变迁 散而复聚
涣,风水流转 散而再聚
涣,散而不乱 顺乎自然
涣,顺应变化 转危为安
涣,散而不乱 顺势而为
涣,散而不乱 有序疏导
涣,顺水推舟 顺势而为
涣,散而复聚 风水流转
涣,风水流转 散而复合
恒,持续稳定 恒久不变
恒,稳定发展 恒久不变
恒,持久稳定 常恒之道
恒,稳定之道 持之以恒
恒,恒久不变 稳定发展
恒,持续稳定 和谐长久
恒,持续稳定 恒常不变
恒,稳定求变 恒久之道
恒,恒常不变 稳定前行
恒,恒久不变 稳定前行
恒,持续平衡 恒久之道
恒,恒久不变 守正持固
恒,持恒不变 顺应自然
恒,持续稳定 和谐共生
恒,稳定之道 恒久不变
恒,持续稳定 和谐发展
恒,持盈保泰 恒久之道
恒,稳定和谐 恒久不变
恒,持续稳定 恒久发展
恒,稳定发展 持之以恒
恒,持恒不变 顺应时势
恒,恒常不变 持之以恒
恒,稳定和谐 持续平衡
恒,持恒之道 和顺平衡
恒,恒久不变 守正不渝
恒,持常守恒 顺时应变
恒,稳定求进 恒久之道
恒,稳定发展 持续向好
恒,稳定持久 恒心不懈
恒,稳定之道 恒久不息
恒,稳中求变 恒久不息
恒,持续稳定 保持恒心
恒,持续稳定 保持平衡
恒,持续稳定 和谐常新
恒,稳中求变 持之以恒
恒,持续稳定 保持常态
恒,稳定发展 恒久之道
恒,稳定发展 持续改进
恒,持续稳定 恒久之道
归妹,顺应归宿 明婚正配
归妹,和谐共处 顺应自然
归妹,和谐共处 以和为贵
归妹,和谐之合 顺从自然
归妹,和谐依附 顺应天时
归妹,合和之象 顺应天时
归妹,顺应天时 明婚正娶
归妹,顺应自然 回归本源
归妹,顺应归宿 明哲保身
归妹,和谐共处 顺应天意
归妹,顺从自然 回归本真
归妹,顺应自然 和谐共处
归妹,顺应天时 和谐共处
归妹,顺应时势 得其所归
归妹,和谐之合 顺应天时
归妹,顺应天时 和悦相亲
归妹,顺应时势 明哲保身
归妹,顺应天时 得其所归
归妹,顺从自然 和谐共处
归妹,顺应天时 明哲保身
归妹,顺应天时 和亲之象
归妹,顺从天意 顺应自然
归妹,顺应天时 以和为贵
归妹,顺应时势 以柔克刚
归妹,合时宜 顺应天意
归妹,顺应天时 得其归宿
归妹,顺应天时 以柔克刚
归妹,和谐归宿 顺应天意
归妹,顺应变化 归宿有定
归妹,顺应变化 归宿得正
归妹,和谐归宿 顺应自然
归妹,顺应自然 回归本真
归妹,顺应时势 明理知止
归妹,顺应时势 得其归宿
归妹,顺应时势 和谐共处
归妹,和谐依附 明哲保身
归妹,顺应变化 明哲保身
归妹,顺应天时 以礼待人
观,洞察秋毫 明辨是非
观,洞察万象 明哲保身
观,洞察先机 明哲保身
观,观察洞察 明辨是非
观,洞察秋毫 明哲保身
观,明察秋毫 审视内省
观,审视内省 洞察真相
观,洞察万象 明辨是非
观,洞察秋毫 明察秋毫
观,审视内省 明哲保身
观,洞察先机 顺应时变
观,洞察秋毫 明镜高悬
观,明察秋毫 洞察本质
观,洞察静待 审慎行事
观,洞察本质 明辨是非
观,观察洞悉 明辨是非
观,洞察万物 普及德教
观,洞察先机 顺应时势
观,洞察事物 明辨是非
观,审视内省 观察民情
观,洞察人心 明哲保身
观,洞察先机 明察秋毫
观,洞察本质 观察学习
观,审视内省 明察秋毫
观,洞察本质 审视内省
观,洞察本质 明哲保身
夬,决绝旧事 果决前行
夬,决绝旧状 果断行事
夬,决策果断 排除障碍
夬,决绝旧情 果断行动
夬,决绝疑虑 果断行事
夬,决绝旧事 果断行事
夬,果断决策 排除障碍
夬,决绝旧事 开启新局
夬,决绝旧习 开创新局
夬,决绝旧情 开创未来
夬,决绝疑虑 果断行动
夬,断然决绝 明断果决
夬,决绝果断 刚毅前行
夬,决绝旧事 果断行动
夬,断然决裂 果断行事
夬,决绝疑滞 刚柔并济
夬,决绝坚毅 果断行动
夬,决绝疑虑 果决坚毅
夬,决绝旧缘 开启新程
夬,断然决策 决绝旧缘
夬,决绝果断 明断果决
夬,决断时刻 果敢行事
夬,决断时刻 果断行动
夬,果断决策 决绝旧缘
夬,决绝旧事 果断前行
夬,决绝果断 破除障碍
夬,决断去留 明辨是非
夬,果断决策 破除障碍
夬,决断去留 明断果决
蛊,扫除积弊 振民育德
蛊,治理乱象 振民育德
蛊,拨乱反正 治弊兴利
蛊,扫除积弊 振兴事业
蛊,拨乱反正 振民育德
蛊,除旧布新 治乱兴利
蛊,振民育德 匡正风俗
蛊,除旧布新 治乱兴衰
蛊,治理积弊 振民育德
蛊,拨乱反正 治弊救偏
蛊,除旧布新 革故鼎新
蛊,拨乱反正 治理败坏
蛊,揭示积弊整乱之象
蛊,除旧布新 治乱兴治
蛊,除恶扬善 治理积弊
蛊,振民育德 化腐为奇
蛊,拨乱反正 治蛊兴利
蛊,振民育德 匡正时弊
蛊,拨乱反正 治腐兴新
蛊,振民育德 匡正风气
蛊,除弊治乱 振民育德
姤,不期而遇 随机应变
姤,不期而遇 顺势而为
姤,机遇之遇 顺行则吉
姤,遇合之机 防微杜渐
姤,机遇降临 顺势而为
姤,不期而遇 顺应自然
姤,机遇之门 适时而动
姤,阴阳相遇 机缘巧合
姤,机缘巧合 适遇其会
姤,偶遇转机 待时而动
姤,机缘巧合 遇合有期
姤,偶遇转机 顺势而为
姤,顺风而行 遇善则进
姤,不期而遇 阴阳交合
姤,不期而遇 顺应变化
姤,偶遇顺遂 机缘巧合
姤,顺天应人 明理知止
姤,不期而遇 顺行则吉
姤,机缘巧合 顺势而为
姤,偶遇转机 把握时机
姤,不期而遇 阴阳相吸
姤,机遇之遇 防微杜渐
姤,顺应天时 遇合有缘
姤,顺天应人 遇合有缘
姤,邂逅相遇 防微杜渐
姤,偶遇顺行 机缘巧合
姤,遇合之兆 防微杜渐
姤,不期而遇 顺以自保
姤,机缘巧合 遇合之兆
姤,机遇降临 防患未然
姤,邂逅之机 防微杜渐
姤,顺天应人 遇合有时
姤,不期而遇 顺行逆施
姤,顺风而行 遇合有缘
姤,机缘巧合 防微杜渐
姤,机缘巧合 适遇其时
姤,机缘巧合 相遇相知
姤,偶遇之机 顺行则吉
姤,邂逅相遇 机缘巧合
艮,止于至善 静以养德
艮,止于至善 静以修身
艮,止于至善 守成勿失
艮,止于至善 静观其变
艮,止步思考 内省修炼
艮,止步思考 审时度势
艮,止步反思 内省修炼
艮,止于至善 慎终如始
艮,止于其所 静以修身
艮,止于至善 守正无为
艮,止于至善 慎独自重
艮,止于至善 静思远虑
艮,止于至善 内观自省
艮,止于其境 静观其变
艮,止步思考 内省自省
艮,止于至善 守正待时
艮,稳重修行 止欲修己
艮,止欲修己 稳重行事
艮,止步思考 静观其变
艮,止于其所 静以养志
艮,止步思考 内省自观
艮,止欲修己 稳重安全
艮,止于至善 稳重守成
艮,止于至善 知行合一
艮,止于至善 固守正道
艮,止欲修己 谨慎行事
艮,止于至善 守正不阿
艮,止步不前 反思内省
艮,止于其所 静以观变
艮,止于当止 静以养性
革,变革之道 顺天应人
革,顺天应人 变革之道
革,变革之象 顺天应人
革,顺时变革 去旧迎新
革,顺时应变 破旧立新
革,变革旧俗 顺天应人
革,激流勇进 变革创新
革,变革旧章 顺天应人
革,变革之始 顺天应人
革,变革旧状 开启新篇
革,顺天应人 变革创新
革,顺天应人 变革有度
革,变革更新 顺天应人
革,顺天应人 变革更新
革,顺天应人 变革有道
革,变革旧状 顺时应变
革,变革旧状 顺天应人
革,变革旧状 开创局面
革,激流勇进 破旧立新
复,重获新生 回归正道
复,顺其自然 循序渐进
复,循环往复 生机勃发
复,循序渐进 顺势而为
复,寓动于顺 反复其道
复,循序渐进 回归正途
否,阴阳不交 闭塞不通
否,固守正道 防患未然
否,闭塞不通 需待时变
否,阴阳不交 天地闭塞
否,阴阳不交 万物不通
否,闭塞不通 需谋变通
否,闭塞不通 需谋变革
否,固守正道 泰然处之
否,坚持正道 化难为易
否,固守正道 谨慎应对
否,固守正道 谨慎行事
否,闭塞不通 天地不交
否,闭塞不通 需待时机
否,阴阳不合 闭塞不通
否,闭塞不通 逆境自守
否,固守正道 避凶就吉
否,闭塞不通 变革求通
否,固守正道 谨慎其行
否,固守本位 防患未然
否,警戒覆亡 王公得吉
否,逆境转机 阴阳不交
否,固守正道 待时而动
否,闭塞不通 需待时运
丰,丰收之兆 成就显赫
丰,盛大丰富 明以动之
丰,丰盛之象 大展鸿图
丰,丰盛充盈 明以动之
丰,丰收之时 满盈而溢
丰,丰盛盈满 明以动之
丰,丰盛之象 大有成就
丰,盛大充盈 明以动之
丰,盛大丰富 充实光辉
丰,丰收之时 明以动之
丰,丰盛充实 明以动之
丰,丰盛充满 明以动之
丰,盛大充盈 丰富完善
丰,丰收之时 充实光辉
丰,丰盛充实 大有作为
丰,丰盛之极 明智利用
丰,丰盛之境 明以动之
丰,丰收之时 充实光大
丰,盛德载物 丰盛大成
丰,丰收之时 满盈大成
丰,丰收之时 充实富足
丰,丰收之象 明以动之
遁,退避三舍 静待时机
遁,知时而退 避让为上
遁,隐退避让 知时而止
遁,适时退避 保全自身
遁,避世远行 静待时机
遁,隐退避难 知时务者
遁,隐退避让 知时而退
遁,适时退避 保全实力
遁,适时退避 明哲保身
遁,适时隐退 避免冲突
遁,退避三舍 知时而退
遁,知时进退 避让为宜
遁,退避三舍 保全实力
遁,避退为进 知时而动
遁,退避三舍 静观其变
遁,退避三舍 静以待时
遁,适时退避 保全自我
遁,退避引路 转危为安
遁,隐忍退避 明哲保身
遁,退避引道 静待时机
遁,适时隐退 知进退
遁,知时而退 避祸远害
遁,知进退 适时隐忍
遁,隐退避让 明哲保身
遁,隐退避难 等待时机
遁,适时隐退 避让为上
遁,知时而退 避凶趋吉
遁,避世退隐 静待时机
遁,退避三舍 明哲保身
遁,退避有道 明哲保身
遁,隐退避让 知时而动
遁,适时退让 保全实力
遁,退避有道 知时而止
遁,适时隐退 保全自身
遁,避隐退保 顺时知止
遁,隐退避让 知时识务
遁,避世远害 明哲保身
遁,知时而退 明哲保身
遁,避让为宜 知时而退
遁,隐避世俗 静待时机
兑,悦以待人 交流沟通
兑,悦以顺行 交流和谐
兑,顺应人心 和合共融
兑,顺应环境 和乐融融
兑,顺从喜悦 交流和谐
兑,交流沟通 悦心则通
兑,顺流而下 悦心自足
兑,两泽交流 喜悦通畅
兑,和谐融洽 顺应天意
兑,顺应人心 和谐共处
兑,顺应天时 和谐共处
兑,悦以待人 口舌是非
兑,顺应环境 和谐共处
兑,和谐交流 相互理解
兑,顺应环境 和谐共生
兑,交流沟通 和谐共处
兑,交流沟通 悦以待人
兑,顺流而下 悦以自通
兑,和谐共鸣 交流无阻
兑,交流沟通 悦心和气
兑,喜悦之泽 和乐融融
兑,顺应变化 悦以待人
兑,顺应天时 和悦共融
兑,悦以顺行 和而不同
兑,交流沟通 悦人心
兑,顺流而行 和悦以进
兑,顺流而行 和谐共处
兑,顺应天时 和合共融
兑,交流沟通 和悦为贵
兑,沟通交流 相互理解
兑,顺流而行 和悦以待
兑,交流沟通 愉悦和谐
兑,喜悦之泽 亨通有守
兑,顺流而下 和而不同
兑,口舌之辩 和悦以正
兑,沟通和谐 悦人心志
兑,顺应变化 乐观其成
兑,心悦诚服 和而不同
兑,交流沟通 悦以动人
兑,顺应人心 和悦相从
兑,顺应天时 和而不同
兑,顺应变化 和悦以待
兑,悦以待人 交流和谐
兑,顺应天时 和悦人心
兑,顺应人心 和悦以待
鼎,顺承天命 革故鼎新
鼎,顺天应人 革故鼎新
鼎,顺从改变 革故立新
鼎,顺热而进 明理烹鲜
鼎,顺天应人 破旧立新
鼎,顺热而动 待时而烹
鼎,顺火之势 烹炼成器
鼎,顺天应人 开创未来
鼎,顺从改变 化生为熟
鼎,顺从自然 革故立新
鼎,融合创新 智慧引领
鼎,顺从自然 革故鼎新
鼎,革故立新 化生为熟
鼎,顺从自然 顺势而为
鼎,顺热而变 明德新民
鼎,顺从大势 适时变革
鼎,顺热而行 明理烹鲜
鼎,顺从自然 以德载物
鼎,顺热而动 以新换旧
鼎,顺从变革 引领新风
鼎,顺从改变 以新易旧
鼎,顺承天命 革新立德
鼎,顺天应人 革故立新
鼎,顺从自然 明理达变
鼎,顺火烹饪 以待其时
鼎,顺从自然 以柔克刚
鼎,顺从变革 稳重前行
鼎,融合火势 顺风扬帆
鼎,以火燃木 以木煮食
鼎,顺从自然 以和为贵
鼎,顺从自然 以德服人
鼎,顺从变革 以新替旧
鼎,顺从自然 明理通达
鼎,顺热而动 以新代旧
鼎,顺从变革 以德服人
鼎,顺火烹饪 以德聚人
大壮,刚强有力 勇往直前
大壮,刚强不屈 勇往直前
大壮,勇往直前 无坚不摧
大壮,刚强中正 勇往直前
大壮,力量强大 勇往直前
大壮,刚强中正 壮大其志
大壮,刚健中正 力行无阻
大壮,刚强有力 积极进取
大壮,勇往直前 壮大力量
大壮,刚健有力 勇往直前
大壮,刚强之极 勇往直前
大壮,刚健中正 勇往直前
大壮,力量壮大 勇往直前
大壮,刚毅前行 勇往直前
大壮,勇往直前 力挽狂澜
大壮,勇往直前 无畏无惧
大壮,刚毅前行 力行无阻
大有,丰收富足 广纳贤才
大有,富饶丰盛 大有成就
大有,丰收之象 富饶昌盛
大有,富饶丰盛 大有所成
大有,富饶成就 丰收之象
大有,富饶成就 广纳贤才
大有,丰收之象 大富大贵
大有,丰收富饶 广纳贤才
大有,富饶之象 大获全胜
大有,富饶成就 收获满满
大有,丰收之时 富足和谐
大有,丰收之象 富饶大成
大有,丰收之象 大有所成
大有,富饶昌盛 广纳贤才
大有,丰收富饶 充满成就
大有,丰盈之象 大有所成
大有,丰收富饶 大有成就
大有,丰收富饶 满盈大得
大有,丰收之兆 富饶昌盛
大有,富饶成就 广纳天下
大有,丰收之时 富饶充盈
大有,繁荣昌盛 收获满满
大有,富饶成就 大获丰收
大有,富饶丰盛 大获成功
大有,富饶之象 大获成功
大有,丰收之象 满盈而溢
大有,丰收之象 广纳财富
大有,富饶昌盛 广有成就
大有,丰收富足 广纳天下
大有,丰收富饶 大得人心
大有,丰收富足 大展鸿图
大有,丰收之时 满盈而溢
大有,富饶之象 大有所成
大有,丰收富饶 昌盛之象
大有,丰收富饶 充满希望
大有,丰收之时 普天同庆
大有,丰收之象 广纳贤才
大有,丰收富足 大吉大利
大有,丰收富饶 充满成功
大有,丰收之时 满盈富饶
大有,富饶昌盛 大获丰收
大过,超越界限 审慎行事
大过,超越极限 谨慎行事
大过,超越极限 涉险如夷
大过,涉越艰险 审慎以对
大过,超越极限 涉险而过
大过,超越界限 慎终如始
大过,逾越极限 涉险过渡
大过,逾越常规 谨慎行事
大过,超越极限 涉险如履
大过,逾越极限 谨慎行事
大过,逾越常规 谨慎以待
大过,超越界限 谨慎行事
大过,逾越极限 审慎行事
大过,逾越常规 适可而止
大过,逾越极限 慎防过度
大过,逾越极限 谨慎以对
大过,过度纠正 适得其反
大过,超越极限 突破困境
大过,逾越极限 审慎行动
大过,逾越界限 审慎行事
大过,过度之象 涉险为常
大过,过度修正 回归平衡
大过,涉世未深 慎终如始
大过,超越极限 涉险过渡
大过,超越极限 勇往直前
大过,过度纠正 适度为贵
大过,逾越常规 慎行无咎
大过,涉险过渡 慎行无咎
大过,逾越常规 谨慎以对
大过,涉险过渡 审慎行事
大过,过度警示 审慎行事
大畜,积小成大 蓄势待发
大畜,蓄积力量 待时而动
大畜,积蓄力量 待时而动
大畜,积累等待 准备充分
大畜,大的积蓄 先吉后凶
大畜,积聚力量 稳步前行
大畜,准备充分再行动
大畜,积极积累 厚积薄发
大畜,积累准备 待时而动
大畜,积累准备 迎接挑战
大畜,积蓄力量 先吉后凶
大畜,积小成大 以德养贤
大畜,积小成大 广纳贤才
大畜,积蓄力量 待时而发
大畜,积小成大 蓄德载物
大畜,积蓄力量 稳步前行
大畜,积累等待 准备充分
大畜,积小成大 广纳百川
大畜,积累等待 蓄势待发
大畜,积小成大 蓄德养贤
大畜,积小成大 以德服人
大畜,积小成大 蓄德待时
大畜,积累待发 蓄势待时
大畜,积小成大 蓄养德智
大畜,积累准备 蓄势待发
大畜,积蓄力量 准备行动
大畜,积累准备 待时而动
大畜,积累准备 蓄势待发
大畜,积累力量 待机而动
大畜,积累突破 蓄势待发
大畜,积小成大 以德载才
大畜,积累等待 蓄势待发
大畜,积累力量 待时而发
大畜,积累待用 蓄势待发
大畜,积累准备 等待时机
萃,团结汇聚 共襄盛举
萃,汇聚人心 共襄盛举
萃,聚拢人心 汇聚力量
萃,汇聚众力 共襄盛举
萃,汇聚人心 团结一致
萃,汇聚人心 众志成城
萃,团结汇聚 众志成城
萃,汇聚共识 团结一致
萃,汇聚人心 成就大业
萃,汇聚人才 共谋发展
萃,凝聚力量 汇聚共识
萃,汇聚人心 团结力量
萃,聚众之力 共成大业
萃,汇聚人心 团结协作
萃,汇聚人心 众望所归
萃,团结人心 汇聚力量
萃,汇聚力量 成就大业
萃,汇聚力量 共赴盛事
萃,聚焦汇聚 共襄盛举
萃,聚众之力 共赴盛举
萃,聚敛人心 汇聚力量
剥,渐进剥离 防微杜渐
剥,逐层剥离 揭露本质
剥,逐层剥离 洞察本质
剥,逐层剥离 防微杜渐
剥,山穷水尽 防微杜渐
剥,逐渐消蚀 防微杜渐
剥,逐步退却 防微杜渐
剥,山穷水尽 顺势而为
剥,山高水深 逐渐削弱
剥,逐渐消减 防微杜渐
剥,逐渐削弱 防止衰败
剥,逐渐衰退 防微杜渐
剥,山崩地裂 顺势而为
剥,逐层解析 洞察本质
剥,防御小人 防微杜渐
剥,防御危机 维护根基
剥,防止衰败 保持坚韧
剥,逐步剥离 防微杜渐
剥,山高谷深 阴盛阳衰
剥,山高谷深 退守自保
剥,谨防小人 守护成果
剥,渐近衰微 防微杜渐
剥,防范危机 谨慎应对
剥,防范渐深 顺势而为
剥,逐渐削弱 防微杜渐
剥,逐渐消减 顺势而为
剥,逐步削弱 防微杜渐
剥,逐渐衰败 须防小人
剥,逐渐衰退 防止恶化
剥,防止腐败 保持本质
剥,渐行衰微 防微杜渐
剥,逐步消减 谨慎以对
剥,逐渐衰败 防微杜渐
剥,守护已有 谨慎防范
剥,防止腐败 守护根基
剥,维护现状 防止衰败
剥,山高自覆 小人当道
剥,防止恶化 维护稳定
剥,揭示真相 层层深入
剥,山穷水尽 顺时应变
比,和谐共处 亲善联结
比,团结互助 亲善共进
比,团结互助 共创和谐
比,团结互助 和谐共处
比,和谐共处 亲善团结
比,团结合作 和谐共处
比,和谐共处 亲善连心
比,团结互助 和谐共进
比,和谐共处 亲比为美
比,团结合作 和谐相处
比,和谐共处 亲比为贵
比,团结和谐 互助共赢
比,团结合作 亲和互助
比,和谐共生 亲比为用
比,团结和谐 亲善互助
比,和谐共生 亲附相从
比,团结互助 亲善和谐
比,团结互助 和谐共生
比,团结互助 共济时艰
比,团结互助 众志成城
比,团结和谐 亲善辅仁
比,和谐共处 亲比为道
比,和谐共处 亲善连横
比,团结协作 互助互利
贲,文饰之美 明辨是非
贲,彰显文彩 明辨是非
贲,彰显文彩 明艳照人
贲,文饰之道 明辨是非
贲,文饰美化 彰显内涵
贲,彰显文采 明辨是非
贲,文饰美化 彰显光华
贲,彰显文彩 明丽中正
贲,文饰之美 彰显内涵
贲,彰显文饰 明察秋毫
贲,彰显文饰 光明磊落
贲,美化提升 文饰光明
贲,文采光明 修饰得宜
贲,美化形象 提升内涵
贲,明艳照人 内外兼修
贲,彰显文彩 明艳动人
贲,文饰之美 明暗相生
贲,美化形象 明艳动人
贲,明丽之德 文饰以礼
贲,文饰之美 明辨善恶
贲,美化表现 彰显文采
贲,彰显文化 明丽内涵
贲,文饰美化 彰显品质
贲,明艳之美 文饰之盛
贲,明艳之美 内外兼修
贲,彰显文彩 明丽内含
贲,彰显文明 美化内涵
